Name,Team,POS,ADP,IP,mW,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,Adjusted,Cost,PlayerId
"Carlos Carrasco",,"SP",750.8300170898438,61.6525,-5.171839729015043,-20.87706264717618,-18.37059458840655,-9.23985648557876,-5.429999268096199,-59.08935271827273,18.604142185251224,-39.48521053302151,-53.89751903198586,,"6632"
"Casey Mize","DET","SP",461.6600036621094,95.9503,-2.0592467354815422,-24.27094621957151,-20.05127441679881,-7.359387972774714,-5.757938792303477,-59.49879413693006,18.604142185251224,-39.89465195167883,-54.45271728283577,,"20492"
"Jack Flaherty","DET","SP",383.8299865722656,142.036,2.504188968024007,-26.655296454980185,-32.81833463886071,2.918252979990218,-5.757938792303477,-59.80912793813015,18.604142185251224,-40.204985752878926,-54.87352664836332,,"17479"
"Tylor Megill","NYM","SP",550.4299926757812,83.8516,-3.767013600688825,-21.920327006248638,-22.418214131626158,-6.5633660121110005,-5.4515709772444785,-60.12049172791911,18.604142185251224,-40.51634954266788,-55.295732667568004,,"21318"
"Jesse Scholtens","CHW","SP/RP",999,57.3161,-6.639238104817997,-20.377835524701005,-17.790348405164494,-9.934444251982386,-5.473043489677041,-60.21490977634293,18.604142185251224,-40.6107675910917,-55.423762546678596,,"19205"
"Adrian Houser","NYM","SP",528.9099731445312,122.774,1.1516573235726417,-22.92832015976196,-29.272542233522785,-3.868341621503185,-5.4515709772444785,-60.36911766845978,18.604142185251224,-40.76497548320855,-55.632866824040875,,"12718"
"Erick Fedde","CHW","SP",389.29998779296875,137.076,0.74346742487769,-30.635087809859098,-25.962483130884255,0.915510076216676,-5.757938792303477,-60.69653223195246,18.604142185251224,-41.092390046701226,-56.076837523317046,,"17425"
"Corey Kluber",,"SP",999,80.2653,-3.4621384052976154,-27.584777867809404,-16.148439040259706,-7.892375737118994,-5.757938792303477,-60.8456698427892,18.604142185251224,-41.24152765753798,-56.279066552671296,,"2429"
"Chase Anderson","PIT","SP",999,49.5452,-5.448754982662646,-22.063505513472563,-17.650408015853312,-10.658201897810873,-5.4543480123562675,-61.27521842215566,18.604142185251224,-41.67107623690444,-56.86152990164409,,"6895"
"Mitch Keller","PIT","SP",168.94000244140625,173.287,5.666249610931377,-31.414868859018004,-36.99899725526396,7.140711352152733,-5.757938792303477,-61.36484394350132,18.604142185251224,-41.7607017582501,-56.98306116451877,,"17594"
"Javier Assad","CHC","SP",516.6199951171875,102.413,-2.2120896743521357,-23.50608256094472,-26.000683918569877,-4.307733983735843,-5.453356222547205,-61.479946360149775,18.604142185251224,-41.87580417489855,-57.13913882906325,,"21741"
"Michael Lorenzen",,"SP",524.5999755859375,113.829,1.4064109295844314,-27.042000322743114,-26.654140537557776,-3.530486322020771,-5.757938792303477,-61.5781550450407,18.604142185251224,-41.97401285978948,-57.272308771294604,,"14843"
"Jimmy Lambert","CHW","RP",999,50.8879,-7.971482169390041,-20.413183215558455,-18.921712368943886,-9.118142274832838,1.931456781896164,-54.49306324682905,10.894477086331825,-42.59858616049723,-58.11922358811413,,"19541"
"Zach Plesac","LAA","SP",750.739990234375,69.6784,-4.871913448393873,-24.68374064443259,-17.510595300643626,-9.746776415123465,-5.440066079492472,-62.25309188808602,18.604142185251224,-42.64894970283479,-58.18751602101971,,"19979"
"Noah Davis","COL","SP",999,38.0586,-7.487648258923297,-19.8171233567897,-18.032831199054048,-12.158122555730296,-5.4840525220825365,-62.97977789257987,18.604142185251224,-43.37563570732865,-59.17289458856947,,"25862"
"Dylan Covey","PHI","RP",999,44.1785,-8.169378760316704,-14.995894644831711,-15.591853290476873,-11.451773669618499,-5.493524212300541,-55.702424577544335,10.894477086331825,-43.8079474912125,-59.75910481376165,,"14825"
"Brayan Bello","BOS","SP",230.8699951171875,151.83,4.244039154005714,-26.55843821885158,-36.663348362019825,1.2704788548792811,-5.757938792303477,-63.46520736428989,18.604142185251224,-43.86106517903867,-59.831131838938994,,"23920"
"Lucas Giolito","BOS","SP",224.6999969482422,163.258,4.83609837643713,-36.4805805924461,-33.86020161987837,6.750433630492403,-5.757938792303477,-64.51218899769842,18.604142185251224,-44.90804681244719,-61.25082790546441,,"15474"
"Joe Boyle","OAK","SP",438.80999755859375,92.2924,-2.0097521154798286,-21.14732024819134,-33.53238645759464,-3.2236877126115906,-5.474432036790954,-65.38757857066837,18.604142185251224,-45.78343638541714,-62.43784694549936,,"29608"
"Miles Mikolas","STL","SP",411.3399963378906,166.082,5.49439902436806,-37.815245066228584,-26.561750249536733,-0.8266440231172953,-5.757938792303477,-65.46717910681802,18.604142185251224,-45.8630369215668,-62.54578443404638,,"9803"
"Wade Miley","MIL","SP",460.8500061035156,114.854,0.28218135016719026,-26.15526913199836,-28.46780065895499,-5.398649524813822,-5.757938792303477,-65.49747675790346,18.604142185251224,-45.89333457265223,-62.58686772977807,,"8779"
"Tommy Henry","ARI","SP",738.22998046875,78.8339,-3.7635472886928754,-24.27550086129893,-24.862746011619535,-7.192170711556282,-5.456827516436941,-65.55079238960458,18.604142185251224,-45.94665020435334,-62.659163164764784,,"26285"
"Ty Blach","COL","SP/RP",999,39.2021,-8.14414031127402,-20.2982818065884,-19.250762106553193,-12.622969805800489,-5.4840525220825365,-65.80020655229865,18.604142185251224,-46.19606436704742,-62.99736614217494,,"14361"
"Rich Hill",,"SP",748.9099731445312,78.2675,-3.7209422960299774,-26.73536449823371,-22.647578235332162,-7.259673227992488,-5.757938792303477,-66.12149704989183,18.604142185251224,-46.5173548646406,-63.43303267259921,,"4806"
"Brandon Williamson","CIN","SP",999,70.7751,-3.9682219110996653,-25.22088227627659,-24.076632682389665,-7.945943037622532,-5.470563985596366,-66.68224389298481,18.604142185251224,-47.07810170773359,-64.19339948520884,,"25463"
"Seth Lugo","KCR","SP",261.5299987792969,142.829,2.469893274009046,-33.126122328079646,-31.013737950404863,0.4960688710997818,-5.757938792303477,-66.93183692567916,18.604142185251224,-47.32769474042793,-64.53184500845525,,"12447"
"Jose Quintana","NYM","SP",416.0899963378906,149.399,3.0795615802719416,-30.871860912290806,-34.38800578281496,0.6648840583983882,-5.757938792303477,-67.2733598487389,18.604142185251224,-47.66921766348768,-64.99494649469402,,"11423"
"Jackson Rutledge","WSN","SP",999,80.7876,-4.2987031769174315,-26.830020107929336,-22.66155929689262,-8.020441144386384,-5.466448001728522,-67.27717172785431,18.604142185251224,-47.67302954260307,-65.00011536262207,,"26215"
"Brady Singer","KCR","SP",453.1700134277344,151.938,3.4866617092505297,-32.35626774931026,-33.62060114931316,0.8810848428390069,-5.757938792303477,-67.36706113883736,18.604142185251224,-47.76291895358612,-65.12200445706536,,"25377"
"Eric Lauer",,"SP",729.8900146484375,69.0559,-4.627007639453123,-25.7644853333873,-23.50792132615301,-7.791721317994091,-5.757938792303477,-67.44907440929101,18.604142185251224,-47.84493222403978,-65.23321358791411,,"19316"
"Johnny Cueto",,"SP",999,77.982,-3.8863789545890604,-29.276727296141132,-20.321404534275693,-8.64543278073041,-5.757938792303477,-67.88788235803977,18.604142185251224,-48.28374017278855,-65.82823254423577,,"6893"
"Noah Syndergaard",,"SP",727.97998046875,76.7197,-4.074466640871791,-30.73062392527604,-18.607421668270252,-9.018001132163972,-5.757938792303477,-68.18845215888553,18.604142185251224,-48.58430997363431,-66.23580202813193,,"11762"
"Alex Wood","OAK","SP",548.1300048828125,121.078,-0.12731408326687654,-29.489189059566442,-30.581108468426855,-3.3030893950717712,-5.474432036790954,-68.97513304312292,18.604142185251224,-49.370990857871675,-67.30253302065809,,"13781"
"Taijuan Walker","PHI","SP",419.0199890136719,151.712,4.293557226727292,-34.22443790799516,-32.88869857264549,-0.4724470246295037,-5.757938792303477,-69.04996507084634,18.604142185251224,-49.445822885595106,-67.40400446200822,,"11836"
"Michael Wacha","KCR","SP",286.8900146484375,128.899,0.9802140325776358,-33.42022540656516,-29.31027873470657,-1.638969306976591,-5.757938792303477,-69.14719820797416,18.604142185251224,-49.543056022722936,-67.53585157174871,,"14078"
"Colin Rea",,"SP",512.7899780273438,130.226,1.5404846567475903,-38.02650663731756,-27.250677572507676,-0.936920110554172,-5.4642164598791245,-70.13783612351094,18.604142185251224,-50.53369393825972,-68.87914615033634,,"12317"
"Paul Blackburn","OAK","SP",535.2100219726562,134.262,0.2084131651058795,-30.84824082787798,-33.236298673971774,-0.6959839847097186,-5.757938792303477,-70.33004911375707,18.604142185251224,-50.72590692850585,-69.13978494043542,,"14739"
"Graham Ashcraft","CIN","SP",400.6400146484375,130.833,1.4955109393783934,-29.783778548378084,-34.28835251604907,-2.7059628606194965,-5.757938792303477,-71.04052177797175,18.604142185251224,-51.43637959272052,-70.10317838934975,,"27552"
"Kyle Gibson","STL","SP",431.3399963378906,162.214,5.359411422887521,-35.218623269642514,-37.3634107651522,1.4566324462432803,-5.757938792303477,-71.5239289579674,18.604142185251224,-51.91978677271617,-70.7586734334564,,"10123"
"Drew Rucinski",,"SP",999,71.7849,-3.6649020219141244,-29.50889372468926,-23.831511177747927,-9.033975062992125,-5.757938792303477,-71.79722077964692,18.604142185251224,-52.193078594395686,-71.12925426493558,,"12499"
"Zach Davies",,"SP",999,85.6829,-2.9386307012723507,-28.007054620940497,-28.082063662579014,-7.0610427014681205,-5.757938792303477,-71.84673047856346,18.604142185251224,-52.24258829331224,-71.19638889515623,,"13183"
"Tyler Anderson","LAA","SP",595.8099975585938,147.4,3.0449625644134017,-39.77978895026237,-29.57501266881646,0.12477544934726437,-5.757938792303477,-71.94300239762165,18.604142185251224,-52.33886021237043,-71.32693260331928,,"12880"
"Joan Adon","WSN","SP",999,77.9885,-5.228449513344933,-26.747230318411642,-28.27147537112815,-7.098684040905752,-5.466448001728522,-72.812287245519,18.604142185251224,-53.208145060267775,-72.50567370045987,,"22925"
"Ryne Nelson","ARI","SP",615.3400268554688,109.447,-0.08393436909112643,-35.48049343458606,-27.237988901741794,-5.460726661139925,-5.456827516436941,-73.71997088299584,18.604142185251224,-54.11582869774462,-73.73648315179678,,"26253"
"Nick Martinez","CIN","SP",454.0899963378906,104.789,-2.4357645177570246,-32.35064033254279,-31.18145465589958,-3.1398045883628516,-5.470563985596366,-74.57822808015861,18.604142185251224,-54.97408589490739,-74.900270870701,,"12730"
"Madison Bumgarner",,"SP",999,62.7202,-5.6883006724784,-31.876181657351825,-23.336654788696677,-10.5127826295547,-5.757938792303477,-77.17185854038509,18.604142185251224,-57.56771635513387,-78.41720645477278,,"5524"
"Touki Toussaint","CHW","SP",746.3599853515625,90.9423,-4.22436352724876,-27.244826323849875,-36.288148893716276,-4.066729634229528,-5.473043489677041,-77.29711186872147,18.604142185251224,-57.69296968347025,-78.58704864864153,,"16929"
"Daniel Lynch","KCR","SP",731.489990234375,93.9841,-1.7108964515204665,-34.49992482628029,-32.35796684441389,-5.980242384255897,-5.45043039236184,-79.9994608988324,18.604142185251224,-60.39531871358116,-82.25140546829,,"21537"
"Luis Medina","OAK","SP",999,122.264,0.34435138349825356,-31.36024269219174,-42.85894562975872,-0.5516024623101509,-5.757938792303477,-80.18437819306584,18.604142185251224,-60.580236007814605,-82.50215137144504,,"21649"
"Josiah Gray","WSN","SP",392.489990234375,153.939,1.2825516436795237,-45.768372497956484,-36.9447357692506,2.4728953113235033,-5.757938792303477,-84.71560010450753,18.604142185251224,-65.11145791925631,-88.64644055375344,,"24580"
"Chris Flexen","CHW","SP",734.9099731445312,103.06,-2.7621372579332224,-38.19739874730118,-33.10963447647895,-6.015611022957751,-5.473043489677041,-85.55782499434814,18.604142185251224,-65.95368280909692,-89.78848863280504,,"13896"
"Luis Ortiz","PIT","SP",694.1099853515625,105.714,-1.3641010828863973,-34.61791696749987,-38.876877979961776,-5.403561628467885,-5.4543480123562675,-85.7168056711722,18.604142185251224,-66.11266348592098,-90.00406475595618,,"27646"
"Marco Gonzales","PIT","SP",601.530029296875,124.115,0.6392333749552664,-40.56307740105847,-36.529346010369146,-4.950990373553982,-5.757938792303477,-87.16211920232979,18.604142185251224,-67.55797701707857,-91.96389468000201,,"15467"
"Jake Irvin","WSN","SP",999,117.91,-1.7524046386510421,-40.76371032991423,-35.06158090196986,-4.136994675973785,-5.757938792303477,-87.4726293388124,18.604142185251224,-67.86848715356118,-92.38494315431525,,"21504"
"Ryan Feltner","COL","SP",747.1699829101562,94.399,-3.096598841190633,-38.61312015484156,-37.4518810959096,-6.0725937705332536,-5.757938792303477,-90.99213265477852,18.604142185251224,-71.3879904695273,-97.15735257809223,,"21446"
"Peter Lambert","COL","SP",999,101.488,-3.360855489291455,-39.782329040890396,-36.957660961906136,-5.438714936236987,-5.4840525220825365,-91.0236129504075,18.604142185251224,-71.41947076515628,-97.20003952736755,,"17969"
"Martin Perez","PIT","SP",582.6400146484375,138.803,1.615852317303649,-38.92969741567325,-45.88906893784212,-2.988600699777086,-5.757938792303477,-91.94945352829228,18.604142185251224,-72.34531134304106,-98.45546959864159,,"6902"
"Michael Kopech","CHW","SP",489.0899963378906,130.752,-0.6948738127706692,-44.936833713131904,-43.362836926140666,1.585302272514977,-5.757938792303477,-93.16718097183175,18.604142185251224,-73.56303878658052,-100.10669518515428,,"17282"
"Trevor Williams","WSN","SP",749.4500122070312,117.566,-1.3983592525495752,-46.50186263661628,-35.67837743109999,-4.527100772484744,-5.466448001728522,-93.5721480944791,18.604142185251224,-73.96800590922788,-100.65582633774466,,"16977"
"Jordan Lyles","KCR","SP",749.0599975585938,137.23,1.2392258707594617,-54.23821129930251,-37.71775250070933,-3.3292446414381085,-5.45043039236184,-99.49641296305234,18.604142185251224,-79.89227077780112,-108.68906709631142,,"7593"
"Austin Gomber","COL","SP",747.1500244140625,138.478,-0.19024632999353108,-60.38766241581973,-49.51364800799657,-3.0248008143578833,-5.757938792303477,-118.87429636047119,18.604142185251224,-99.27015417521996,-134.9652728663598,,"16561"
"Cal Quantrill","COL","SP",707.5499877929688,134.999,-0.2406415344380356,-60.348873722619935,-51.496875116342515,-5.417675398515582,-5.757938792303477,-123.26200456421952,18.604142185251224,-103.65786237896832,-140.91495897273705,,"19312"
"Dakota Hudson","COL","SP",750.1500244140625,117.074,-1.6833449779811633,-50.61107688315272,-58.28452134776944,-7.423819358432415,-5.4840525220825365,-123.48681508941827,18.604142185251224,-103.88267290416704,-141.21979967686582,,"19206"
"Kyle Freeland","COL","SP",736.1900024414062,136.824,-0.43269585740715666,-67.8071989997239,-55.650288970193046,-4.4942777291661145,-5.757938792303477,-134.14240034879367,18.604142185251224,-114.53825816354245,-155.6686610480173,,"16256"
"Patrick Corbin","WSN","SP",715.1699829101562,148.214,-0.5106738056841172,-69.0674287066699,-57.21041854743482,-2.0598389450137202,-5.757938792303477,-134.60629879710604,18.604142185251224,-115.00215661185482,-156.29770245745655,,"9323"
